area_name,median_rent,median_home_value,median_income,zip,is_texas_zip,rent_affordability_score,home_affordability_score,income_score,starter_score
ZCTA5 78363,1037,163300,60574,78363,TRUE,7.611986407,9.25077919,1.943698991,6.403138017
ZCTA5 75135,1326,324200,111235,75135,TRUE,6.71918443,8.286382163,4.098303484,6.403079466
ZCTA5 77422,1140,208000,76829,77422,TRUE,7.293790547,8.982857828,2.635021626,6.402880055
ZCTA5 77417,1160,184300,75405,77417,TRUE,7.232004943,9.124910094,2.574459127,6.402612743
ZCTA5 77414,1010,172000,59128,77414,TRUE,7.695396973,9.198633421,1.882200834,6.402409066
ZCTA5 77316,1304,431400,124055,77316,TRUE,6.787148594,7.643850396,4.643536101,6.401075387
ZCTA5 75109,1185,258400,88074,75109,TRUE,7.154772938,8.680771997,3.113269737,6.400121695
ZCTA5 76689,1140,217400,77863,76689,TRUE,7.293790547,8.926516423,2.678997486,6.399170392
ZCTA5 78387,959,166300,53048,78387,TRUE,7.852950263,9.23279789,1.623619375,6.398105285
ZCTA5 79915,841,123200,35432,79915,TRUE,8.217485326,9.491129226,0.87441362,6.396656984
ZCTA5 77642,948,104700,42950,77642,TRUE,7.886932345,9.602013906,1.194152997,6.393623009
ZCTA5 76273,1152,242300,82021,76273,TRUE,7.256719184,8.777271637,2.855836583,6.39262014
ZCTA5 75758,963,201200,57859,75758,TRUE,7.840593142,9.02361544,1.828230461,6.391791027
ZCTA5 78947,1068,319600,84649,78947,TRUE,7.516218721,8.313953488,2.967605017,6.39095504
ZCTA5 76240,1068,227100,71502,76240,TRUE,7.516218721,8.868376888,2.40846514,6.389540097
ZCTA5 79536,1198,136400,71131,79536,TRUE,7.114612295,9.412011508,2.392686568,6.387254341
ZCTA5 76671,940,190300,53715,76671,TRUE,7.911646586,9.088947495,1.651986782,6.386938917
ZCTA5 76455,1031,146700,56346,76455,TRUE,7.630522088,9.350275713,1.763882805,6.386456391
ZCTA5 79836,1104,115500,59003,79836,TRUE,7.405004634,9.537281228,1.876884604,6.386251603
ZCTA5 77957,1067,168800,62926,77957,TRUE,7.519308001,9.217813474,2.043729187,6.386185999
ZCTA5 75487,773,151100,31912,75487,TRUE,8.427556379,9.323903141,0.724708564,6.385606063
ZCTA5 79930,902,135000,42099,79930,TRUE,8.029039234,9.420402781,1.157960098,6.385124557
ZCTA5 78611,1035,319300,80938,78611,TRUE,7.618164968,8.315751618,2.809776761,6.384924501
ZCTA5 79821,1053,153000,59232,79821,TRUE,7.562557924,9.312514984,1.886623938,6.384764846
ZCTA5 75656,885,144500,41727,75656,TRUE,8.081556997,9.363462,1.142138996,6.384303098
ZCTA5 78041,978,221300,61544,78041,TRUE,7.794253939,8.903140734,1.984952941,6.384129678
ZCTA5 78577,1034,122100,52770,78577,TRUE,7.621254248,9.497722369,1.611796078,6.381357233
ZCTA5 75750,943,172300,50948,75750,TRUE,7.902378746,9.196835291,1.5343067,6.380294096
ZCTA5 78801,1005,152700,54161,78801,TRUE,7.710843373,9.314313114,1.670955093,6.379917812
ZCTA5 78832,1272,82000,70000,78832,TRUE,6.886005561,9.738072405,2.344585313,6.37919954
ZCTA5 78639,908,245500,57742,78639,TRUE,8.010503553,8.758091585,1.823254469,6.378605237
ZCTA5 79756,1133,160600,67468,79756,TRUE,7.315415508,9.266962359,2.236899744,6.377324834
ZCTA5 79907,931,117800,41617,79907,TRUE,7.939450108,9.523495565,1.137460713,6.374066927
ZCTA5 75602,1010,139700,52330,75602,TRUE,7.695396973,9.392232079,1.593082946,6.373753296
ZCTA5 75125,1157,231800,79545,75125,TRUE,7.241272783,8.840206186,2.750532686,6.373730775
ZCTA5 76655,1250,313100,99917,76655,TRUE,6.953969725,8.352912971,3.616950695,6.37254699
ZCTA5 75757,1215,275500,91165,75757,TRUE,7.062094532,8.57827859,3.244729489,6.371740237
ZCTA5 78573,1005,163600,55000,78573,TRUE,7.710843373,9.24898106,1.706637633,6.371022957
ZCTA5 76866,1021,163100,56429,76866,TRUE,7.66141489,9.251977943,1.767412782,6.370383174
ZCTA5 75156,987,218200,60867,75156,TRUE,7.766450417,8.92172141,1.956160235,6.36994466
ZCTA5 76705,1000,190600,58236,76705,TRUE,7.726289774,9.087149365,1.844264212,6.369939983
ZCTA5 77434,1229,129300,71705,77434,TRUE,7.018844609,9.45456725,2.417098699,6.369037628
ZCTA5 79763,1073,132500,56877,79763,TRUE,7.50077232,9.435387197,1.786466153,6.366864933
ZCTA5 77484,1103,284900,81250,77484,TRUE,7.408093914,8.521937185,2.823046073,6.366732543
ZCTA5 77455,1203,190600,77625,77455,TRUE,7.099165894,9.087149365,2.668875383,6.366473782
ZCTA5 75760,1150,124600,63182,75760,TRUE,7.262897745,9.482737953,2.054616827,6.366365532
ZCTA5 78559,1038,103800,49383,78559,TRUE,7.608897127,9.607408295,1.467747492,6.366105587
ZCTA5 77873,1101,285000,80938,77873,TRUE,7.414272475,8.521337809,2.809776761,6.365043361
ZCTA5 75448,1315,172800,85827,75448,TRUE,6.753166512,9.193838408,3.017705175,6.36472968
ZCTA5 77536,1349,264600,102045,77536,TRUE,6.648130985,8.643610645,3.707454206,6.364571849
ZCTA5 75751,1106,209400,70620,75751,TRUE,7.398826074,8.974466555,2.370953817,6.363156541
ZCTA5 75460,955,142600,46473,75460,TRUE,7.865307383,9.374850156,1.343985642,6.361773693
ZCTA5 79911,1453,342300,122713,79911,TRUE,6.326845845,8.177894989,4.586461049,6.360045149
ZCTA5 78945,969,340300,75446,78945,TRUE,7.822057461,8.189882522,2.57620285,6.358648596
ZCTA5 79106,1046,174400,59493,79106,TRUE,7.584182885,9.184248382,1.897724228,6.358264937
ZCTA5 76541,904,116300,37349,76541,TRUE,8.022860673,9.532486214,0.955943333,6.355673134
ZCTA5 79403,1060,84100,47907,79403,TRUE,7.540932963,9.725485495,1.40497344,6.355510866
ZCTA5 75418,1074,223700,68918,75418,TRUE,7.49768304,8.888755694,2.29856802,6.35527033
ZCTA5 78407,1037,98800,47688,78407,TRUE,7.611986407,9.637377128,1.395659404,6.354705522
ZCTA5 75604,1100,200600,67942,75604,TRUE,7.417361755,9.0272117,2.257058891,6.352225879
ZCTA5 79325,1194,163400,71771,79325,TRUE,7.126969416,9.250179813,2.419905669,6.351813411
ZCTA5 79603,1068,120900,53513,79603,TRUE,7.516218721,9.504914889,1.643395753,6.350980681
ZCTA5 75861,940,214000,54224,75861,TRUE,7.911646586,8.946895229,1.673634473,6.350817545
ZCTA5 78954,1141,427300,103750,78954,TRUE,7.290701267,7.668424838,3.779967592,6.350798236
ZCTA5 78043,1005,170600,54396,78043,TRUE,7.710843373,9.207024694,1.680949606,6.35072964
ZCTA5 78956,1031,248600,67903,78956,TRUE,7.630522088,8.739510909,2.255400227,6.350682176
ZCTA5 77510,1267,333100,102651,77510,TRUE,6.901451962,8.233037641,3.733227292,6.350460265
ZCTA5 77020,972,163300,50119,77020,TRUE,7.81278962,9.25077919,1.499049458,6.350064442
ZCTA5 77488,1078,163200,60327,77488,TRUE,7.485325919,9.251378566,1.933194119,6.349502173
ZCTA5 76250,1212,286700,90625,76250,TRUE,7.071362373,8.511148406,3.221763372,6.348418482
ZCTA5 76431,1308,194700,86875,76431,TRUE,6.774791474,9.062574922,3.062276453,6.347372002
ZCTA5 78040,895,118700,36092,78040,TRUE,8.050664195,9.518101175,0.902483318,6.346441026
ZCTA5 77418,1130,344400,90611,77418,TRUE,7.324683349,8.16530808,3.221167955,6.34581615
ZCTA5 79101,946,167600,47759,79101,TRUE,7.893110905,9.225005994,1.398679023,6.344349867
ZCTA5 76673,1188,115300,63750,76673,TRUE,7.145505097,9.538479981,2.078773779,6.343378167
ZCTA5 78539,1077,214500,66967,78539,TRUE,7.488415199,8.943898346,2.215592292,6.343213271
ZCTA5 77984,1346,213100,92656,77984,TRUE,6.657398826,8.952289619,3.308141488,6.341088863
ZCTA5 79927,1052,138400,53652,79927,TRUE,7.565647204,9.400023975,1.649307401,6.341058295
ZCTA5 76364,1794,84600,117928,76364,TRUE,5.273401297,9.722488612,4.382955739,6.340993824
ZCTA5 75752,1086,232900,70223,75752,TRUE,7.460611677,8.833613042,2.354069468,6.340549424
ZCTA5 79903,898,128400,37155,79903,TRUE,8.041396355,9.45996164,0.947692543,6.338854797
ZCTA5 78942,1088,255700,73429,78942,TRUE,7.454433117,8.696955167,2.490420152,6.337985843
ZCTA5 78059,1208,184100,74940,78059,TRUE,7.083719493,9.126108847,2.554682749,6.337725276
ZCTA5 75756,1156,267700,81619,75756,TRUE,7.244362064,8.625029969,2.838739586,6.336875692
ZCTA5 76630,1186,263700,83950,76630,TRUE,7.151683658,8.649005035,2.937876655,6.33673797
ZCTA5 77482,1005,205900,58103,77482,TRUE,7.710843373,8.995444737,1.838607743,6.334553094
ZCTA5 75645,1055,166900,57438,75645,TRUE,7.556379364,9.22920163,1.810325396,6.334409853
ZCTA5 77702,1147,137000,62125,77702,TRUE,7.272165585,9.408415248,2.009662781,6.334289643
ZCTA5 79605,1117,163600,62929,79605,TRUE,7.364843991,9.24898106,2.043856776,6.333788947
ZCTA5 75801,1041,173200,56787,75801,TRUE,7.599629286,9.191440901,1.782638467,6.332075525
ZCTA5 78501,969,161000,48071,78501,TRUE,7.822057461,9.264564853,1.411948335,6.33177694
ZCTA5 78575,1085,249500,71765,78575,TRUE,7.463700958,8.734116519,2.41965049,6.331610486
ZCTA5 78160,1023,243300,64800,78160,TRUE,7.65523633,8.771277871,2.123430117,6.330506928
ZCTA5 77901,1099,143200,57923,77901,TRUE,7.420451035,9.371253896,1.830952371,6.328842294
ZCTA5 75852,1151,214300,72847,75852,TRUE,7.259808465,8.945097099,2.465667782,6.32715285
ZCTA5 76571,1188,466100,111863,76571,TRUE,7.145505097,7.435866699,4.125012227,6.326465717
ZCTA5 75482,1099,231000,69970,75482,TRUE,7.420451035,8.845001199,2.343309417,6.324673599
ZCTA5 78408,1008,88400,41045,78408,TRUE,7.701575533,9.699712299,1.113133642,6.324483995
ZCTA5 79411,1010,133900,47634,79411,TRUE,7.695396973,9.426995924,1.393362792,6.324266404
ZCTA5 76238,1316,271900,96667,76238,TRUE,6.750077232,8.59985615,3.478728698,6.323606347
ZCTA5 78214,990,128800,44902,78214,TRUE,7.757182576,9.457564133,1.277171255,6.323293647
ZCTA5 76832,975,145300,45536,76832,TRUE,7.803521779,9.358666986,1.304135177,6.320249361
ZCTA5 76904,1146,285400,81833,76904,TRUE,7.275254866,8.518940302,2.847840972,6.320136329
ZCTA5 76309,1068,143400,54159,76309,TRUE,7.516218721,9.370055143,1.670870033,6.318765041
ZCTA5 78409,1087,172600,60089,78409,TRUE,7.457522397,9.195037161,1.923072016,6.318441712
ZCTA5 75422,1166,229400,75690,75422,TRUE,7.213469262,8.854591225,2.586580133,6.317739112
ZCTA5 78248,1369,479500,130552,78248,TRUE,6.586345382,7.355550228,4.919852506,6.317158973
ZCTA5 77320,998,203100,55663,77320,TRUE,7.732468335,9.012227284,1.73483492,6.317105995
ZCTA5 79928,1209,207900,76643,79928,TRUE,7.080630213,8.983457205,2.627111075,6.315422569
ZCTA5 78950,1304,247700,91354,78950,TRUE,6.787148594,8.744905298,3.25276763,6.314161316
ZCTA5 78009,1250,368700,103125,78009,TRUE,6.953969725,8.019659554,3.753386439,6.313501688
ZCTA5 79102,1028,153100,51125,79102,TRUE,7.639789929,9.311915608,1.541834482,6.312040999
ZCTA5 76230,1090,220600,66641,76230,TRUE,7.448254557,8.90733637,2.201727562,6.312021002
ZCTA5 78013,969,416300,82492,78013,TRUE,7.822057461,7.734356269,2.87586814,6.311890307
ZCTA5 79761,1187,166000,68228,79761,TRUE,7.148594378,9.23459602,2.269222427,6.310583285
ZCTA5 76577,1069,218400,64107,76577,TRUE,7.513129441,8.920522656,2.093956934,6.309595654
ZCTA5 78073,1214,158100,69635,78073,TRUE,7.065183812,9.281946775,2.329061919,6.309376133
ZCTA5 79415,962,96400,36468,79415,TRUE,7.843682422,9.651762167,0.91847454,6.308543981
ZCTA5 78948,875,316100,58889,78948,TRUE,8.112449799,8.334931671,1.872036201,6.307070281
ZCTA5 78207,907,106700,32472,78207,TRUE,8.013592833,9.590026373,0.748525278,6.307002628
ZCTA5 75471,1355,122000,77934,75471,TRUE,6.629595304,9.498321745,2.682017106,6.305939777
ZCTA5 78046,1086,150600,55826,78046,TRUE,7.460611677,9.326900024,1.741767285,6.304844864
ZCTA5 76487,1132,272000,77361,76487,TRUE,7.318504788,8.599256773,2.657647504,6.304473198
ZCTA5 77360,1115,163700,60402,77360,TRUE,7.371022552,9.248381683,1.936383857,6.303838683
ZCTA5 75783,1053,200100,59407,75783,TRUE,7.562557924,9.030208583,1.894066661,6.302305743
ZCTA5 75904,1084,185000,60205,75904,TRUE,7.466790238,9.120714457,1.928005478,6.301332076
ZCTA5 76548,1145,287800,80520,76548,TRUE,7.278344146,8.504555263,2.791999285,6.300304023
ZCTA5 78025,1105,248200,70964,78025,TRUE,7.401915354,8.741908415,2.385584084,6.299013891
ZCTA5 76579,1282,229700,85480,76579,TRUE,6.855112759,8.852793095,3.002947318,6.298767228
ZCTA5 76233,1067,250000,67516,76233,TRUE,7.519308001,8.731119636,2.238941177,6.298741444
ZCTA5 77372,1215,230700,79085,77372,TRUE,7.062094532,8.846799329,2.730968957,6.298168299
ZCTA5 77630,1145,174800,64373,77630,TRUE,7.278344146,9.181850875,2.105269873,6.297473883
ZCTA5 79924,1107,148500,56976,79924,TRUE,7.395736793,9.339486934,1.790676607,6.29734378
ZCTA5 75901,1128,177700,62966,75901,TRUE,7.330861909,9.164468952,2.045430381,6.295314564
ZCTA5 76067,1128,172200,62190,76067,TRUE,7.330861909,9.197434668,2.012427221,6.29530333
ZCTA5 75110,1076,174100,57370,75110,TRUE,7.491504479,9.186046512,1.807433366,6.294645755
ZCTA5 77485,945,224700,51742,77485,TRUE,7.896200185,8.882761928,1.568075397,6.293731271
ZCTA5 78410,1215,235200,79308,78410,TRUE,7.062094532,8.81982738,2.740453113,6.292921961
ZCTA5 76524,1135,219700,69286,76524,TRUE,7.309236948,8.91273076,2.314219003,6.291779708
ZCTA5 78228,1032,174900,52976,78228,TRUE,7.627432808,9.181251498,1.620557226,6.291515741
ZCTA5 79107,1026,92600,40671,79107,TRUE,7.645968489,9.67453848,1.097227479,6.289917184
ZCTA5 78064,1111,220700,66887,78064,TRUE,7.383379673,8.906736994,2.212189904,6.289029938
ZCTA5 77534,1476,245700,105741,77534,TRUE,6.2557924,8.756892831,3.864644514,6.288778164
ZCTA5 77664,1014,160000,48904,77664,TRUE,7.683039852,9.270558619,1.447375696,6.288596235
ZCTA5 77808,1367,375000,113343,77808,TRUE,6.592523942,7.981898825,4.187956398,6.287966144
ZCTA5 79404,1151,85600,51630,79404,TRUE,7.259808465,9.716494845,1.563312054,6.287865456
ZCTA5 78416,1051,94600,43198,78416,TRUE,7.568736484,9.662550947,1.204700399,6.287669997
ZCTA5 78401,1052,77500,40841,78401,TRUE,7.565647204,9.765044354,1.104457553,6.287109454
ZCTA5 78119,1177,147000,62738,78119,TRUE,7.179487179,9.348477583,2.035733576,6.28705822
ZCTA5 77541,1185,169600,66507,77541,TRUE,7.154772938,9.213018461,2.196028563,6.284623282
ZCTA5 77012,974,162200,45025,77012,TRUE,7.80661106,9.257372333,1.282402426,6.284576851
ZCTA5 75103,1127,241500,71013,75103,TRUE,7.333951189,8.782066651,2.387668046,6.284500885
ZCTA5 79547,1043,86800,41023,79547,TRUE,7.593450726,9.709302326,1.112197985,6.283830384
ZCTA5 76082,1256,306000,92485,76082,TRUE,6.935434044,8.395468713,3.300868885,6.283074897
ZCTA5 76704,866,134900,30349,76704,TRUE,8.140253321,9.421002158,0.658234416,6.279872301
ZCTA5 77059,1815,416700,161944,77059,TRUE,5.208526413,7.731958763,6.254949411,6.279483017
ZCTA5 78113,1125,300000,78505,78113,TRUE,7.34012975,8.431431311,2.706301647,6.277371787
ZCTA5 78159,921,132600,35083,78159,TRUE,7.97034291,9.434787821,0.859570704,6.276444721
ZCTA5 77062,1384,302900,103889,77062,TRUE,6.540006179,8.414049389,3.785879241,6.27598106
ZCTA5 78211,1153,118300,55436,78211,TRUE,7.253629904,9.520498681,1.725180646,6.27515576
ZCTA5 75965,968,244500,55291,75965,TRUE,7.825146741,8.764085351,1.719013818,6.274988447
ZCTA5 79601,1031,190200,53631,79601,TRUE,7.630522088,9.089546871,1.648414275,6.273597179
ZCTA5 79935,1100,197500,61323,79935,TRUE,7.417361755,9.045792376,1.975553845,6.273348568
ZCTA5 77983,1341,292000,97850,77983,TRUE,6.672845227,8.479381443,3.529041505,6.271664975
ZCTA5 76574,1134,297500,78568,76574,TRUE,7.312326228,8.446415728,2.708981027,6.271549518
ZCTA5 75961,979,141200,41495,75961,TRUE,7.791164659,9.383241429,1.132272072,6.271119914
ZCTA5 76649,1331,185300,81771,76649,TRUE,6.703738029,9.118916327,2.845204122,6.270731346
ZCTA5 76539,1379,286200,100625,76539,TRUE,6.55545258,8.514145289,3.647061826,6.270543166
ZCTA5 79533,1286,58300,59375,79533,TRUE,6.842755638,9.88012467,1.892705706,6.268951368
ZCTA5 77974,1079,164300,54250,77974,TRUE,7.482236639,9.244785423,1.674740249,6.268752357
ZCTA5 79925,1073,192900,57623,79925,TRUE,7.50077232,9.073363702,1.818193417,6.267776064
ZCTA5 76234,1225,344700,93727,76234,TRUE,7.03120173,8.16350995,3.353690953,6.267640963
ZCTA5 76901,1213,180900,69450,76901,TRUE,7.068273092,9.1452889,2.321193898,6.267254076
ZCTA5 78648,1038,217500,57621,78648,TRUE,7.608897127,8.925917046,1.818108358,6.266766472
ZCTA5 76903,1088,125700,49498,76903,TRUE,7.454433117,9.476144809,1.472638424,6.266408217
ZCTA5 78418,1275,302500,92445,78418,TRUE,6.87673772,8.416446895,3.299167691,6.265379464
ZCTA5 75839,1216,165800,67404,75839,TRUE,7.059005252,9.235794773,2.234177834,6.264593883
ZCTA5 75754,1093,268300,69815,75754,TRUE,7.438986716,8.621433709,2.336717291,6.263039987
ZCTA5 77619,1286,163600,73710,77619,TRUE,6.842755638,9.24898106,2.502371039,6.262507885
ZCTA5 75792,1078,169000,54293,75792,TRUE,7.485325919,9.216614721,1.676569032,6.262085494
ZCTA5 79412,1080,130700,48878,79412,TRUE,7.479147359,9.446175977,1.44626992,6.259392713
ZCTA5 77506,1064,146800,49586,77506,TRUE,7.528575842,9.349676337,1.47638105,6.259247553
ZCTA5 75474,1149,191400,64103,75474,TRUE,7.265987025,9.082354351,2.093786815,6.25923716
ZCTA5 75803,1113,200600,61794,75803,TRUE,7.377201112,9.0272117,1.995585402,6.257719575
ZCTA5 78052,1214,200400,71429,78052,TRUE,7.065183812,9.028410453,2.405360462,6.256204799
ZCTA5 78670,1225,244100,78625,78670,TRUE,7.03120173,8.766482858,2.711405229,6.255847118
ZCTA5 75790,1187,173900,65039,75790,TRUE,7.148594378,9.187245265,2.13359475,6.255689756
ZCTA5 77017,1066,158300,51079,77017,TRUE,7.522397281,9.280748022,1.539878109,6.255146752
ZCTA5 77586,1445,345700,114057,77586,TRUE,6.351560086,8.157516183,4.218322708,6.253375702
ZCTA5 75778,1142,154900,57589,75778,TRUE,7.287611986,9.301126828,1.816747402,6.250407064
ZCTA5 79606,1194,272600,79196,79606,TRUE,7.126969416,8.595660513,2.73568977,6.250192851
ZCTA5 76023,1106,319700,77277,76023,TRUE,7.398826074,8.313354112,2.654074997,6.249759162
ZCTA5 77533,1278,118500,65557,77533,TRUE,6.86746988,9.519299928,2.15562521,6.249465493
ZCTA5 77861,1130,232500,67275,77861,TRUE,7.324683349,8.836010549,2.228691484,6.249283949
ZCTA5 75651,987,162800,43514,75651,TRUE,7.766450417,9.253776073,1.21813983,6.248154938
ZCTA5 79904,1022,127100,41841,79904,TRUE,7.65832561,9.467753536,1.146987398,6.247752524
ZCTA5 77503,1200,182500,66797,77503,TRUE,7.108433735,9.135698873,2.208362218,6.246591821
ZCTA5 77303,1204,240700,75348,77303,TRUE,7.096076614,8.786861664,2.572034926,6.246099622
ZCTA5 76059,961,237900,51401,76059,TRUE,7.846771702,8.80364421,1.55357272,6.24587376
ZCTA5 77975,1125,184900,59786,77975,TRUE,7.34012975,9.121313834,1.910185473,6.245501692
ZCTA5 78503,1110,150900,53322,78503,TRUE,7.386468953,9.325101894,1.635272553,6.242699915
ZCTA5 77530,1160,180800,62195,77530,TRUE,7.232004943,9.145888276,2.01263987,6.240360421
ZCTA5 77328,1149,190100,62428,77328,TRUE,7.265987025,9.090146248,2.022549324,6.240203482
ZCTA5 78405,1060,80300,38294,78405,TRUE,7.540932963,9.748261808,0.996134037,6.239691938
ZCTA5 77562,1058,217700,57364,77562,TRUE,7.547111523,8.924718293,1.807178187,6.238413553
ZCTA5 79118,1348,234500,87810,79118,TRUE,6.651220266,8.824023016,3.102041858,6.238307568
ZCTA5 78382,1165,270900,75135,78382,TRUE,7.216558542,8.605849916,2.562976068,6.237271212
ZCTA5 75440,1040,286800,65232,75440,TRUE,7.602718567,8.510549029,2.14180301,6.236793038
ZCTA5 75709,1215,240600,75625,75709,TRUE,7.062094532,8.787461041,2.583815693,6.236220833
ZCTA5 75966,1049,102900,40087,75966,TRUE,7.574915045,9.612802685,1.07239005,6.235523838
ZCTA5 79423,1321,234400,84933,79423,TRUE,6.734630831,8.824622393,2.979683493,6.235144098
ZCTA5 76708,1177,219900,68856,76708,TRUE,7.179487179,8.911532007,2.29593117,6.234033825
ZCTA5 75147,1002,255800,56940,75147,TRUE,7.720111214,8.69635579,1.789145533,6.233694882
ZCTA5 76426,1349,268900,92130,76426,TRUE,6.648130985,8.617837449,3.28577079,6.230334866
ZCTA5 78237,1064,115500,42772,78237,TRUE,7.528575842,9.537281228,1.186582684,6.22858951
ZCTA5 78017,1258,103100,59808,78017,TRUE,6.929255483,9.611603932,1.911121129,6.228519712
ZCTA5 77713,1404,226500,91330,77713,TRUE,6.478220575,8.871973148,3.251746913,6.228404248
ZCTA5 78644,1155,279800,74709,78644,TRUE,7.247451344,8.552505394,2.544858354,6.228189662
ZCTA5 77703,992,87600,31803,77703,TRUE,7.751004016,9.704507312,0.720072811,6.227775643
ZCTA5 77833,1142,280500,73388,77833,TRUE,7.287611986,8.548309758,2.488676429,6.226140651
ZCTA5 77547,1157,111500,50991,77547,TRUE,7.241272783,9.561256293,1.536135483,6.225726646
ZCTA5 77358,1070,238300,60424,77358,TRUE,7.510040161,8.801246703,1.937319514,6.225585929
ZCTA5 76071,1361,334200,101989,76071,TRUE,6.611059623,8.226444498,3.705072535,6.223878959
ZCTA5 77087,1082,177900,52847,77087,TRUE,7.472968798,9.163270199,1.615070876,6.222689842
ZCTA5 77708,1149,158500,56586,77708,TRUE,7.265987025,9.279549269,1.774089968,6.222486581
ZCTA5 77706,1195,244800,73185,77706,TRUE,7.123880136,8.762287221,2.48004287,6.222251082
ZCTA5 77302,1284,266200,84673,77302,TRUE,6.848934198,8.634020619,2.968625733,6.220367585
ZCTA5 75979,1098,161400,51594,75979,TRUE,7.423540315,9.262167346,1.56178098,6.216600624
ZCTA5 77531,1178,260800,73240,77531,TRUE,7.176397899,8.666386958,2.482382012,6.21518985
ZCTA5 79110,1258,160100,66683,79110,TRUE,6.929255483,9.269959242,2.203513816,6.213744111
ZCTA5 76044,1466,414800,122715,76044,TRUE,6.286685202,7.743346919,4.586546109,6.213641989
ZCTA5 76252,1330,310100,94444,76252,TRUE,6.706827309,8.37089427,3.384184852,6.20925466
ZCTA5 79545,1254,109900,58482,79545,TRUE,6.941612604,9.57084632,1.854726554,6.204316904
ZCTA5 78222,1205,199500,66362,78222,TRUE,7.092987334,9.033804843,2.189861735,6.204294907
ZCTA5 75762,1307,299500,90057,75762,TRUE,6.777880754,8.434428195,3.19760642,6.200762686
ZCTA5 76871,1113,166700,52500,76871,TRUE,7.377201112,9.230400384,1.60031302,6.200094466
ZCTA5 79121,1167,288300,74659,79121,TRUE,7.210379981,8.501558379,2.542731862,6.197439065
ZCTA5 75605,1205,252300,73190,75605,TRUE,7.092987334,8.717333973,2.480255519,6.196471781
ZCTA5 78850,1175,247400,69531,78850,TRUE,7.18566574,8.746703428,2.324638815,6.195668969
ZCTA5 76651,1188,224500,67500,76651,TRUE,7.145505097,8.883960681,2.238260699,6.194868453
ZCTA5 75771,1344,301600,93462,75771,TRUE,6.663577386,8.421841285,3.342420544,6.194709503
ZCTA5 78221,1228,171200,63811,78221,TRUE,7.021933889,9.203428434,2.0813681,6.194212516
ZCTA5 77480,1267,209900,73022,77480,TRUE,6.901451962,8.971469672,2.473110505,6.193954838
ZCTA5 78002,1202,210700,66744,78002,TRUE,7.102255175,8.966674658,2.206108136,6.192736908
ZCTA5 79407,1156,205200,61509,79407,TRUE,7.244362064,8.999640374,1.983464396,6.192676257
ZCTA5 75704,1173,154600,55855,75704,TRUE,7.1918443,9.302924958,1.743000651,6.190515403
ZCTA5 75705,1375,197200,81346,75705,TRUE,6.5678097,9.047590506,2.827128938,6.189539713
ZCTA5 77904,1325,244700,83130,77904,TRUE,6.72227371,8.762886598,2.903002182,6.188676118
ZCTA5 77532,1385,268000,92201,77532,TRUE,6.536916898,8.623231839,3.288790409,6.188373434
ZCTA5 76559,1228,263500,76286,76559,TRUE,7.021933889,8.650203788,2.61192792,6.187413068
ZCTA5 75401,1198,168000,59908,75401,TRUE,7.114612295,9.222608487,1.915374114,6.187239698
ZCTA5 76513,1237,289600,80661,76513,TRUE,6.994130368,8.493766483,2.797995994,6.18518089
ZCTA5 77627,1329,208700,78001,77627,TRUE,6.709916589,8.978662191,2.684866605,6.183025275
ZCTA5 76657,1295,373300,97634,76657,TRUE,6.814952116,7.992088228,3.519855058,6.179563832
ZCTA5 79936,1264,179000,67198,79936,TRUE,6.910719802,9.156677056,2.225416686,6.178916044
ZCTA5 77018,1293,584600,127017,77018,TRUE,6.821130677,6.72560537,4.769509503,6.176986733
ZCTA5 77665,1397,169900,78590,77665,TRUE,6.499845536,9.211220331,2.709916684,6.176279319
ZCTA5 76690,1025,170200,42448,76690,TRUE,7.64905777,9.209422201,1.172803015,6.174290672
ZCTA5 78621,1387,320800,98534,78621,TRUE,6.530738338,8.306760969,3.558131919,6.171763201
ZCTA5 77803,1153,153400,52274,77803,TRUE,7.253629904,9.310117478,1.590701275,6.171697587
ZCTA5 77061,977,224400,45115,77061,TRUE,7.797343219,8.884560058,1.286230112,6.170174338
ZCTA5 75497,1109,212800,56205,75497,TRUE,7.389558233,8.954087749,1.757886097,6.169415447
ZCTA5 78605,1230,324000,83542,78605,TRUE,7.015755329,8.287580916,2.920524478,6.16873375
ZCTA5 78045,1420,243900,90608,78045,TRUE,6.428792091,8.767681611,3.221040365,6.168133429
ZCTA5 75143,1275,182900,67897,75143,TRUE,6.87673772,9.133301367,2.255145048,6.167229012
ZCTA5 77511,1271,235700,74939,77511,TRUE,6.889094841,8.816830496,2.554640219,6.167079151
ZCTA5 75503,1251,229800,72159,75503,TRUE,6.950880445,8.852193719,2.436407249,6.166932468
ZCTA5 78223,1128,172600,52088,78223,TRUE,7.330861909,9.195037161,1.582790723,6.165693129
ZCTA5 77075,1213,235600,69191,77075,TRUE,7.068273092,8.817429873,2.310178668,6.165591799
ZCTA5 78362,1297,191200,71058,78362,TRUE,6.808773556,9.083553105,2.389581889,6.16544992
ZCTA5 78411,1169,184700,57742,78411,TRUE,7.204201421,9.122512587,1.823254469,6.165410685
ZCTA5 79714,1305,195700,72242,79714,TRUE,6.784059314,9.056581156,2.439937226,6.16257924
ZCTA5 79752,1113,94900,39423,79752,TRUE,7.377201112,9.660752817,1.044150232,6.16235136
ZCTA5 78224,1227,162200,59891,78224,TRUE,7.02502317,9.257372333,1.914651106,6.1616163
